1402315007967207427,Pashmak111,1401556231236509705,2021-06-08 17:22:06+00:00,2021-06-08 17:22:06+00:00,"@niyaidin @defi_sunio @justinsuntron @binance Are you kidding me , look at all gorilla  picture you will get your... https://t.co/kbtMupVfFo",[],,http://pbs.twimg.com/profile_images/1401637621336526850/hx48xaLn_normal.jpg,,,0,False,0,Sun Jun 06 15:07:08 +0000 2021,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
1402315008764125184,olla_tien,1396907897662046208,2021-06-08 17:22:06+00:00,2021-06-08 17:22:06+00:00,"RT @bgoatfinance: #BGOAT wants to eat few more Zero's today

#bsc    #BinanceSmartChain        #Binance    #defi #BSC        #BSCGem #GOA...","['BGOAT', 'bsc', 'BinanceSmartChain', 'Binance', 'defi', 'BSC', 'BSCGem']",,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,,0,False,1,Mon May 24 19:16:24 +0000 2021,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
1402315010236354562,lamRedUSA,4203783287,2021-06-08 17:22:06+00:00,2021-06-08 17:22:06+00:00,"Codemonkeyz - When you put your crypto coins into an exchange, the exchange owns your private key until you withdra... https://t.co/upVbCRnot7",[],,http://pbs.twimg.com/profile_images/1375178977929613313/v9jINqis_normal.jpg,"Georgia, USA",,0,False,2046,Mon Nov 16 18:35:16 +0000 2015,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
1402315011771441156,RKNethi,3245376494,2021-06-08 17:22:07+00:00,2021-06-08 17:22:07+00:00,"RT @JohnEDeaton1: After losing several discovery disputes, the SEC warns the Court that if it loses the case it will cause irreparable dama...",[],,http://pbs.twimg.com/profile_images/1007283474598785026/rmEv7Z7a_normal.jpg,,,0,False,217,Sun Jun 14 18:21:18 +0000 2015,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
1402315012656427010,antonirubioxx,3140039485,2021-06-08 17:22:07+00:00,2021-06-08 17:22:07+00:00,"RT @WSBCryptoNew: 400$ Giveaway! Ends in 12 hours! 
Requirements: Follow me &amp; Retweet our Pinned  Good luck people!  #giveaway #Crypto...","['giveaway', 'Crypto']",,http://pbs.twimg.com/profile_images/1401581112174940160/HX2vH5II_normal.jpg,pickaw picknava baka naman,,0,False,531,Sun Apr 05 08:04:41 +0000 2015,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
1402315012748812299,PiotrWuuuu,493451894,2021-06-08 17:22:07+00:00,2021-06-08 17:22:07+00:00,"RT @scoin800: https://t.co/bUJnot2sGl

Discord https://t.co/7YKd8z2b1Y

#lowcapcryptogems

#POS $POS #Bitcoin #BTC #BitcoinCash #Bitcoins #...","['lowcapcryptogems', 'POS', 'Bitcoin', 'BTC', 'BitcoinCash', 'Bitcoins']",,http://pbs.twimg.com/profile_images/1320821884091617280/bZX3yAtW_normal.jpg,,,0,False,34,Wed Feb 15 20:26:02 +0000 2012,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
1402315016280363011,Jennife87956072,1380563812382863363,2021-06-08 17:22:08+00:00,2021-06-08 17:22:08+00:00,"RT @QuantumLeapers: QUANTUM Whitelist Event is Now Open

 Active Until June, 5PM UTC

 Total Whitelist Spot: 500

 Market Capitalization...",[],,http://pbs.twimg.com/profile_images/1380563996114366465/edgI7ZYS_normal.jpg,,,0,False,0,Fri Apr 09 16:50:55 +0000 2021,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
1402315017433714688,saim70881692,1402291583303651328,2021-06-08 17:22:08+00:00,2021-06-08 17:22:08+00:00,"RT @pisscoinlol: Yes, yes we made a scene at the  #Bitcoin2021 Convention $PISS #Crypto #crypto #cryptocurrency #MiamiCryptoWeek https://t....","['Bitcoin2021', 'Crypto', 'crypto', 'cryptocurrency', 'MiamiCryptoWeek']",,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,,0,False,0,Tue Jun 08 15:49:47 +0000 2021,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
1402315018507489281,Asif60024565,1384563621443751939,2021-06-08 17:22:08+00:00,2021-06-08 17:22:08+00:00,"RT @CoinMarketCap: El Salvador to Make Bitcoin Legal Tender 

#CoinMarketCap #Crypto #Cryptocurrency #Bitcoin #Altcoin #DeFi #Dogecoin #E...","['CoinMarketCap', 'Crypto', 'Cryptocurrency', 'Bitcoin', 'Altcoin', 'DeFi', 'Dogecoin']",,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,,0,False,1,Tue Apr 20 17:44:37 +0000 2021,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
1402315018557870086,Chilean_Hex,1281819213972348928,2021-06-08 17:22:08+00:00,2021-06-08 17:22:08+00:00,"RT @balajis: The Latin American leaders backing cryptocurrency.

El Salvador - @nayibbukele, @monicataher 
Paraguay - @carlitosrejala...",[],,http://pbs.twimg.com/profile_images/1378390566501806089/I5NeteC5_normal.jpg,Chile,,0,False,200,Sat Jul 11 05:15:04 +0000 2020,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
